gap,coverage,effective_coverage,covered_by,icr,ccr,loc,funcs,branches,mutations,io_calls,logs,spans,metrics,path
1.4094,0.0000,0.0000,,1.4094,0.0000,108,2,21,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v18.go
1.4081,0.1914,0.1914,,1.7414,0.3333,188,6,28,20,0,2,0,0,pkg/tsdb/influxdb/models/model_parser.go
1.4073,0.1059,0.1059,,1.5740,0.1667,166,6,26,14,0,1,0,0,pkg/services/folder/folderimpl/conversions.go
1.4072,0.0000,0.0000,,1.4072,0.0000,164,7,25,13,0,0,0,0,pkg/services/folder/tree.go
1.4071,0.4154,0.4154,,2.4071,1.0000,228,3,31,19,0,3,0,0,pkg/tsdb/jaeger/utils/client_utils.go
1.4060,0.1730,0.1730,,1.7001,0.2941,447,17,97,39,0,5,0,0,pkg/tsdb/influxdb/influxql/converter/converter.go
1.4047,0.0000,0.0000,,1.4047,0.0000,74,2,14,1,0,0,0,0,pkg/tests/apis/zanzana_reconcile.go
1.4007,0.0000,0.0000,,1.4007,0.0000,323,7,21,16,0,0,0,0,pkg/storage/unified/sql/db/migrations/resource_mig.go
1.4007,0.1922,0.1922,,1.7340,0.3333,79,3,15,9,0,1,0,0,pkg/tsdb/cloudwatch/get_metric_query_batches.go
1.4002,0.1025,0.1025,,1.5602,0.1600,1177,25,86,75,0,4,0,0,pkg/util/xorm/dialect_postgres.go
1.4000,0.0000,0.0000,,1.4000,0.0000,200,1,0,15,0,0,0,0,pkg/registry/apis/provisioning/accesscontrol.go
1.4000,0.0000,0.0000,,1.4000,0.0000,138,1,0,15,0,0,0,0,pkg/registry/apps/advisor/accesscontrol.go
1.4000,0.0000,0.0000,,1.4000,0.0000,79,2,0,30,0,0,0,0,pkg/setting/setting_jwt.go
1.3952,0.2811,0.2811,,1.9407,0.5455,673,22,115,105,0,6,0,6,pkg/services/annotations/annotationsimpl/xorm_store.go
1.3935,0.0000,0.0000,,1.3935,0.0000,48,2,4,7,0,0,0,0,pkg/services/apiserver/builder/scheme.go
1.3914,0.0000,0.0000,,1.3914,0.0000,78,2,8,3,0,0,0,0,pkg/registry/apps/annotation/config.go
1.3913,0.0467,0.0467,,1.4595,0.0682,1003,44,104,154,0,0,3,0,apps/dashboard/pkg/migration/conversion/v2alpha1_to_v2beta1.go
1.3859,0.0673,0.0673,,1.4859,0.1000,212,10,35,24,0,1,0,0,pkg/services/live/remotewrite/remotewrite.go
1.3840,0.0000,0.0000,,1.3840,0.0000,61,1,5,1,0,0,0,0,scripts/webpack/plugins/FeatureFlaggedSriPlugin.js
1.3840,0.0000,0.0000,,1.3840,0.0000,26,1,5,1,0,0,0,0,pkg/util/xorm/table_name.go
1.3838,0.0000,0.0000,,1.3838,0.0000,34,1,10,0,0,0,0,0,apps/provisioning/pkg/apis/admission/pending_delete.go
1.3834,0.3025,0.3025,,1.9834,0.6000,222,10,53,52,0,6,0,0,apps/provisioning/pkg/jobs/validator.go
1.3826,0.0000,0.0000,,1.3826,0.0000,25,1,1,6,0,0,0,0,pkg/storage/unified/sql/rvmanager/templates.go
1.3826,0.0000,0.0000,,1.3826,0.0000,47,1,1,6,0,0,0,0,pkg/services/supportbundles/supportbundlesimpl/models.go
1.3799,0.0000,0.0000,,1.3799,0.0000,97,5,11,11,2,0,0,0,pkg/services/publicdashboards/commands/generate_datasources/generate.go
1.3774,0.4206,0.4206,,2.3774,1.0000,44,1,8,8,0,1,0,0,apps/provisioning/pkg/repository/github/validator.go
1.3774,0.0832,0.0832,,1.5024,0.1250,142,8,26,22,0,1,0,0,pkg/tsdb/influxdb/influxql/util/util.go
1.3706,0.0000,0.0000,,1.3706,0.0000,112,5,11,3,13,0,0,0,e2e-playwright/dashboard-cujs/utils.ts
1.3694,0.1958,0.1958,,1.7027,0.3333,89,3,17,7,0,1,0,0,pkg/services/apiserver/builder/runner/admission.go
1.3677,0.1960,0.1960,,1.7010,0.3333,114,3,14,9,0,1,0,0,pkg/tsdb/cloud-monitoring/annotation_query.go
1.3677,0.1960,0.1960,,1.7010,0.3333,111,3,14,9,0,1,0,0,pkg/services/ngalert/schedule/sequence.go
1.3664,0.0682,0.0682,,1.4664,0.1000,267,10,40,19,0,1,0,0,pkg/services/login/authinfoimpl/store.go
1.3628,0.3550,0.3550,,2.1128,0.7500,383,4,48,10,0,3,0,0,pkg/tsdb/mysql/mysql.go
1.3618,0.0000,0.0000,,1.3618,0.0000,81,4,15,6,0,0,0,0,pkg/apimachinery/utils/blob.go
1.3597,0.0627,0.0627,,1.4506,0.0909,209,11,36,26,0,1,0,0,pkg/tsdb/cloud-monitoring/time_series_filter.go
1.3586,0.0000,0.0000,,1.3586,0.0000,106,7,39,5,0,0,0,0,pkg/services/featuremgmt/strcase/snake.go
1.3569,0.0000,0.0000,,1.3569,0.0000,43,2,19,0,0,0,0,0,pkg/registry/apis/iam/team/validate.go
1.3555,0.4245,0.4245,,2.3555,1.0000,30,1,6,6,1,1,0,0,scripts/levitate-parse-json-report.js
1.3555,0.0000,0.0000,,1.3555,0.0000,69,2,5,5,0,0,0,0,pkg/storage/unified/search/builders/team.go
1.3555,0.0000,0.0000,,1.3555,0.0000,120,4,10,10,0,0,0,0,pkg/services/searchusers/searchusers.go
1.3547,0.0000,0.0000,,1.3547,0.0000,209,1,3,2,0,0,0,0,playwright.config.ts
1.3547,0.0000,0.0000,,1.3547,0.0000,20,1,3,2,0,0,0,0,pkg/setting/setting_folder.go
1.3547,0.0000,0.0000,,1.3547,0.0000,65,2,6,4,0,0,0,0,pkg/services/query/expr_sql_schema.go
1.3546,0.1558,0.1558,,1.6046,0.2500,130,4,19,9,0,1,0,0,pkg/apimachinery/utils/tableConverter.go
1.3522,0.1560,0.1560,,1.6022,0.2500,353,8,43,15,0,2,0,0,pkg/services/queryhistory/database.go
1.3510,0.0000,0.0000,,1.3510,0.0000,82,3,14,3,0,0,0,0,pkg/services/pluginsintegration/dashboards/filestore.go
1.3452,0.3729,0.3729,,2.1452,0.8000,642,15,130,60,1,8,4,0,pkg/tsdb/azuremonitor/metrics/azuremonitor-datasource.go
1.3434,0.2130,0.2130,,1.7070,0.3636,314,11,56,30,0,4,0,0,pkg/services/ngalert/store/deltas.go
1.3340,0.0000,0.0000,,1.3340,0.0000,86,2,4,6,0,0,0,0,pkg/storage/unified/search/builders/user.go
1.3340,0.0000,0.0000,,1.3340,0.0000,51,2,4,6,0,0,0,0,pkg/services/annotations/annotationsimpl/cleanup.go
1.3338,0.0000,0.0000,,1.3338,0.0000,92,2,9,2,0,0,0,0,apps/alerting/rules/pkg/apis/alerting/v0alpha1/alertrule_schema_gen.go
1.3336,0.3600,0.3600,,2.0836,0.7500,448,12,109,41,0,9,0,0,pkg/components/loki/logproto/types.go
1.3332,0.3600,0.3600,,2.0832,0.7500,150,4,28,19,0,3,0,0,pkg/tsdb/azuremonitor/macros/macros.go
1.3326,0.0000,0.0000,,1.3326,0.0000,31,1,0,13,0,0,0,0,pkg/registry/apis/secret/encryption/cipher/provider/test_fixtures/aesgcm_encrypt_correct_output.rb
1.3306,0.0000,0.0000,,1.3306,0.0000,80,2,7,3,0,0,0,0,pkg/registry/apis/provisioning/controller/repository_quota.go
1.3306,0.0000,0.0000,,1.3306,0.0000,118,6,21,9,0,0,0,0,pkg/services/ssosettings/strategies/ldap_strategy.go
1.3295,0.0000,0.0000,,1.3295,0.0000,146,7,27,9,0,0,0,0,pkg/registry/apis/provisioning/resources/id.go
1.3288,0.0000,0.0000,,1.3288,0.0000,86,1,9,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v10.go
1.3288,0.0000,0.0000,,1.3288,0.0000,54,1,9,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v29.go
1.3269,0.0000,0.0000,,1.3269,0.0000,106,5,20,6,0,0,0,0,pkg/util/proxyutil/proxyutil.go
1.3259,0.4299,0.4299,,2.3259,1.0000,253,3,105,2,0,3,0,0,pkg/expr/sql/parser_allow.go
1.3143,0.1368,0.1368,,1.5226,0.2083,2309,48,237,68,7,10,0,0,pkg/storage/unified/testing/storage_backend_sql_compatibility.go
1.3123,0.3525,0.3525,,2.0265,0.7143,276,7,70,18,0,5,0,0,pkg/tsdb/influxdb/fsql/arrow.go
1.3054,0.2540,0.2540,,1.7498,0.4444,451,18,93,54,0,8,0,0,pkg/tsdb/cloudwatch/models/cloudwatch_query.go
1.3052,0.1869,0.1869,,1.6052,0.3000,193,10,38,30,0,3,0,0,pkg/login/social/socialtest/social_connector_mock.go
1.3050,0.0000,0.0000,,1.3050,0.0000,289,15,39,31,0,0,0,0,pkg/expr/mathexp/funcs.go
1.3047,0.0000,0.0000,,1.3047,0.0000,49,2,2,10,0,0,0,0,pkg/server/memberlist.go
1.3047,0.0000,0.0000,,1.3047,0.0000,24,1,1,5,0,0,0,0,pkg/components/loki/lokigrpc/tenant.go
1.2965,0.1418,0.1418,,1.5108,0.2143,333,14,68,23,0,3,0,0,pkg/services/ngalert/accesscontrol/silences.go
1.2957,0.0000,0.0000,,1.2957,0.0000,441,23,58,48,0,0,0,0,pkg/util/xorm/dialect_sqlite3.go
1.2953,0.0000,0.0000,,1.2953,0.0000,144,6,18,10,0,0,0,0,pkg/services/correlations/conversions.go
1.2952,0.0000,0.0000,,1.2952,0.0000,140,1,0,12,0,0,0,0,pkg/registry/apis/secret/accesscontrol.go
1.2952,0.0000,0.0000,,1.2952,0.0000,117,1,0,12,0,0,0,0,pkg/registry/apps/plugins/accesscontrol.go
1.2946,0.2048,0.2048,,1.6279,0.3333,112,3,11,6,2,1,0,0,pkg/services/store/config.go
1.2924,0.0000,0.0000,,1.2924,0.0000,397,16,35,39,0,0,0,0,pkg/services/stats/statsimpl/stats.go
1.2882,0.0000,0.0000,,1.2882,0.0000,42,2,3,7,0,0,0,0,pkg/expr/query_convert.go
1.2849,0.2060,0.2060,,1.6182,0.3333,105,3,18,5,0,1,0,0,pkg/storage/unified/search/builders/document.go
1.2788,0.0000,0.0000,,1.2788,0.0000,269,1,4,1,0,0,0,0,pkg/storage/unified/testing/search_and_storage.go
1.2788,0.0000,0.0000,,1.2788,0.0000,111,1,4,1,0,0,0,0,pkg/services/login/model.go
1.2777,0.0000,0.0000,,1.2777,0.0000,38,2,5,4,0,0,0,0,pkg/tsdb/azuremonitor/time/azuremonitor-time.go
1.2777,0.0000,0.0000,,1.2777,0.0000,95,2,5,4,0,0,0,0,pkg/services/pluginsintegration/test_helper.go
1.2774,0.0000,0.0000,,1.2774,0.0000,70,4,14,5,0,0,0,0,pkg/storage/unified/resource/selectable_fields.go
1.2748,0.4070,0.4070,,2.1498,0.8750,331,8,81,28,0,7,0,0,pkg/expr/converter.go
1.2702,0.0000,0.0000,,1.2702,0.0000,190,10,32,14,0,0,0,0,pkg/services/sqlstore/migrations/accesscontrol/team_membership.go
1.2680,0.0000,0.0000,,1.2680,0.0000,92,2,16,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v42.go
1.2680,0.0000,0.0000,,1.2680,0.0000,60,1,8,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v22.go
1.2680,0.0000,0.0000,,1.2680,0.0000,58,1,8,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v12.go
1.2680,0.0000,0.0000,,1.2680,0.0000,49,2,16,0,0,0,0,0,pkg/registry/apis/iam/datasourcek8s/legacy.go
1.2680,0.0000,0.0000,,1.2680,0.0000,80,1,8,0,0,0,0,0,pkg/apiserver/rest/dualwriter.go
1.2666,0.0000,0.0000,,1.2666,0.0000,43,2,4,5,0,0,0,0,pkg/services/ngalert/provisioning/validation/errors.go
1.2626,0.2273,0.2273,,1.6340,0.3714,737,35,160,90,0,13,0,0,pkg/util/xorm/session.go
1.2621,0.2838,0.2838,,1.7621,0.5000,273,8,28,39,0,4,0,0,pkg/registry/apis/iam/resourcepermission/models.go
1.2586,0.0000,0.0000,,1.2586,0.0000,237,5,11,11,0,0,0,0,pkg/services/provisioning/datasources/types.go
1.2567,0.2414,0.2414,,1.6567,0.4000,159,5,26,8,2,2,0,0,pkg/storage/unified/sql/sqltemplate/mocks/test_snapshots.go
1.2529,0.0000,0.0000,,1.2529,0.0000,110,5,14,8,0,0,0,0,devenv/jsonnet/dev-dashboards.go
1.2503,0.0000,0.0000,,1.2503,0.0000,395,16,67,13,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v30.go
1.2500,0.4444,0.4444,,2.2500,1.0000,93,1,7,7,0,1,0,0,pkg/storage/unified/search/options.go
1.2485,0.1862,0.1862,,1.5342,0.2857,210,7,27,17,0,2,0,0,pkg/services/ldap/multildap/multildap.go
1.2482,0.2427,0.2427,,1.6482,0.4000,123,5,47,4,0,2,0,0,pkg/services/sqlstore/migrations/usermig/service_account_multiple_org_login_migrator.go
1.2473,0.2428,0.2428,,1.6473,0.4000,122,5,22,14,0,2,0,0,pkg/tsdb/cloudwatch/services/list_metrics.go
1.2451,0.0000,0.0000,,1.2451,0.0000,87,6,16,10,0,0,0,0,pkg/services/ngalert/tests/fakes/provisioning.go
1.2412,0.0000,0.0000,,1.2412,0.0000,118,7,16,14,0,0,0,0,pkg/plugins/codegen/jenny_plugintstypes.go
1.2411,0.0000,0.0000,,1.2411,0.0000,90,5,27,2,0,0,0,0,pkg/codegen/util_go.go
1.2408,0.3495,0.3495,,1.9075,0.6667,104,3,17,12,0,2,0,0,pkg/registry/apps/annotation/authz.go
1.2395,0.0000,0.0000,,1.2395,0.0000,93,4,17,3,0,0,0,0,pkg/apimachinery/validation/validation.go
1.2390,0.0000,0.0000,,1.2390,0.0000,69,3,11,3,0,0,0,0,apps/alerting/rules/pkg/app/app.go
1.2386,0.0000,0.0000,,1.2386,0.0000,470,9,11,33,0,0,0,0,pkg/services/accesscontrol/roles.go
1.2324,0.4479,0.4479,,2.2324,1.0000,51,1,6,8,0,1,0,0,pkg/tsdb/influxdb/flux/query_models.go
1.2288,0.0000,0.0000,,1.2288,0.0000,28,2,3,6,0,0,0,0,pkg/services/authn/authnimpl/priority_queue.go
1.2274,0.0000,0.0000,,1.2274,0.0000,76,4,5,14,0,0,0,0,pkg/services/apiserver/options/grafana-aggregator.go
1.2260,0.0000,0.0000,,1.2260,0.0000,105,5,11,10,0,0,0,0,pkg/registry/apis/provisioning/resources/cleanup.go
1.2247,0.0000,0.0000,,1.2247,0.0000,143,7,45,1,0,0,0,0,pkg/util/xorm/statement_args.go
1.2208,0.0000,0.0000,,1.2208,0.0000,199,14,27,32,0,0,0,0,pkg/services/navtree/models.go
1.2180,0.0000,0.0000,,1.2180,0.0000,79,2,7,2,0,0,0,0,apps/annotation/pkg/apis/annotation/v0alpha1/annotation_schema_gen.go
1.2180,0.0000,0.0000,,1.2180,0.0000,73,2,7,2,0,0,0,0,apps/annotation/pkg/app/app.go
1.2175,0.2911,0.2911,,1.7175,0.5000,92,2,13,4,0,1,0,0,pkg/services/accesscontrol/database/cleanup.go
1.2174,0.1704,0.1704,,1.4674,0.2500,90,4,12,11,0,1,0,0,pkg/services/team/sortopts/sortopts.go
1.2171,0.3481,0.3481,,1.8671,0.6500,596,20,111,68,2,13,0,0,pkg/tsdb/cloud-monitoring/cloudmonitoring.go
1.2152,0.1413,0.1413,,1.4152,0.2000,85,5,22,7,0,1,0,0,pkg/plugins/instrumentationutils/request_status.go
1.2127,0.0000,0.0000,,1.2127,0.0000,41,2,2,8,0,0,0,0,apps/dashvalidator/pkg/validator/prometheus/interpolation.go
1.2127,0.0000,0.0000,,1.2127,0.0000,24,2,2,8,0,0,0,0,pkg/cmd/grafana-server/commands/buildinfo.go
1.2127,0.0000,0.0000,,1.2127,0.0000,46,1,1,4,0,0,0,0,pkg/services/apikey/model.go
1.2127,0.0000,0.0000,,1.2127,0.0000,208,3,3,12,0,0,0,0,pkg/services/pluginsintegration/pluginsintegration.go
1.2108,0.0000,0.0000,,1.2108,0.0000,54,1,0,10,0,0,0,0,pkg/registry/backgroundsvcs/adapter/dependencies.go
1.2108,0.0000,0.0000,,1.2108,0.0000,25,0,0,10,0,0,0,0,pkg/apimachinery/utils/verbs.go
1.2108,0.0000,0.0000,,1.2108,0.0000,217,0,0,10,0,0,0,0,pkg/services/libraryelements/model/model.go
1.2108,0.0000,0.0000,,1.2108,0.0000,79,0,0,10,0,0,0,0,pkg/services/store/entity/models.go
1.2082,0.0558,0.0558,,1.2797,0.0714,268,14,52,16,0,1,0,0,pkg/services/ngalert/accesscontrol/rules.go
1.2000,0.0000,0.0000,,1.2000,0.0000,49,0,7,0,0,0,0,0,scripts/cli/eslint-stats-reporter.mjs
1.2000,0.0000,0.0000,,1.2000,0.0000,28,1,7,0,0,0,0,0,apps/provisioning/pkg/repository/git/branch.go
1.2000,0.0000,0.0000,,1.2000,0.0000,67,1,7,0,0,0,0,0,pkg/apimachinery/utils/manager.go
1.1998,0.4546,0.4546,,2.1998,1.0000,199,6,38,42,0,2,4,0,pkg/registry/apis/iam/user/legacy_search.go
1.1964,0.1728,0.1728,,1.4464,0.2500,260,4,18,6,0,1,0,0,pkg/services/sqlstore/migrations/dashboard_mig.go
1.1962,0.0000,0.0000,,1.1962,0.0000,35,0,3,0,2,0,0,0,e2e/utils/flows/selectOption.ts
1.1953,0.1824,0.1824,,1.4619,0.2667,246,15,36,52,0,4,0,0,pkg/services/pluginsintegration/coreplugin/coreplugins.go
1.1946,0.1987,0.1987,,1.4909,0.2963,734,27,121,47,0,8,0,0,pkg/services/org/orgimpl/store.go
1.1900,0.0000,0.0000,,1.1900,0.0000,56,3,7,5,0,0,0,0,e2e/internal/outs/wrapping.go
1.1887,0.0000,0.0000,,1.1887,0.0000,58,2,4,4,0,0,0,0,pkg/storage/unified/search/builders/external_group_mapping.go
1.1887,0.0000,0.0000,,1.1887,0.0000,49,1,2,2,0,0,0,0,pkg/services/provisioning/plugins/types.go
1.1887,0.0000,0.0000,,1.1887,0.0000,121,5,12,8,0,0,0,0,pkg/services/ssosettings/database/database.go
1.1873,0.0000,0.0000,,1.1873,0.0000,91,2,0,19,0,0,0,0,apps/provisioning/pkg/apis/provisioning/v0alpha1/health.go
1.1871,0.0000,0.0000,,1.1871,0.0000,425,17,33,35,0,0,0,0,pkg/services/authz/rbac/mapper.go
1.1856,0.0000,0.0000,,1.1856,0.0000,38,2,5,3,0,0,0,0,pkg/plugins/manager/pipeline/discovery/steps.go
1.1837,0.1944,0.1944,,1.4694,0.2857,167,7,18,23,0,2,0,0,apps/dashvalidator/pkg/validator/prometheus/validator.go
1.1829,0.1446,0.1446,,1.3829,0.2000,188,5,16,10,0,1,0,0,pkg/registry/apps/playlist/migrator/migrator.go
1.1821,0.0315,0.0315,,1.2206,0.0385,521,26,72,38,0,1,0,0,pkg/services/team/teamimpl/store.go
1.1817,0.0000,0.0000,,1.1817,0.0000,67,4,15,3,0,0,0,0,pkg/plugins/pluginassets/loadingstrategy.go
1.1801,0.1748,0.1748,,1.4301,0.2500,107,4,13,9,0,1,0,0,pkg/services/store/resolver/service.go
1.1757,0.3209,0.3209,,1.7313,0.5556,242,9,49,24,0,5,0,0,pkg/services/store/tree.go
1.1725,0.2990,0.2990,,1.6725,0.5000,227,8,30,29,0,4,0,0,pkg/tsdb/zipkin/handler_querydata.go
1.1722,0.0000,0.0000,,1.1722,0.0000,99,4,11,5,0,0,0,0,pkg/registry/apis/secret/encryption/cipher/provider/cipher_aesgcm.go
1.1717,0.1565,0.1565,,1.3891,0.2174,570,23,100,30,0,5,0,0,pkg/services/publicdashboards/service/query.go
1.1685,0.2220,0.2220,,1.5018,0.3333,75,3,10,3,4,1,0,0,scripts/cli/reportI18nStats.mjs
1.1680,0.0000,0.0000,,1.1680,0.0000,217,4,5,12,0,0,0,0,pkg/storage/secret/migrator/migrator.go
1.1670,0.0000,0.0000,,1.1670,0.0000,110,7,26,5,0,0,0,0,pkg/util/xorm/statement_exprparam.go
1.1668,0.3636,0.3636,,1.8335,0.6667,108,3,12,15,0,2,0,0,pkg/services/plugindashboards/service/service.go
1.1652,0.1251,0.1251,,1.3318,0.1667,194,6,16,13,0,1,0,0,pkg/registry/apps/shorturl/migrator/migrator.go
1.1635,0.0456,0.0456,,1.2190,0.0556,255,18,56,22,0,1,0,0,pkg/registry/apis/secret/testutils/model_gsm.go
1.1628,0.0000,0.0000,,1.1628,0.0000,63,2,13,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v28.go
1.1628,0.0000,0.0000,,1.1628,0.0000,48,2,13,0,0,0,0,0,pkg/registry/apis/iam/teambinding/validate.go
1.1627,0.0000,0.0000,,1.1627,0.0000,34,1,0,9,0,0,0,0,pkg/services/accesscontrol/permreg/test/testreg.go
1.1619,0.1196,0.1196,,1.3198,0.1579,427,19,56,35,0,3,0,0,pkg/components/dashdiffs/formatter_json.go
1.1595,0.0000,0.0000,,1.1595,0.0000,58,2,2,7,0,0,0,0,pkg/storage/unified/search/builders/teambinding.go
1.1505,0.2854,0.2854,,1.6099,0.4595,1098,37,141,112,0,15,2,0,pkg/tsdb/grafana-testdata-datasource/scenarios.go
1.1500,0.0000,0.0000,,1.1500,0.0000,637,1,3,1,0,0,0,0,eslint.config.js
1.1500,0.0000,0.0000,,1.1500,0.0000,32,1,1,0,7,0,0,0,e2e-playwright/utils/dashboard-helpers.ts
1.1500,0.0000,0.0000,,1.1500,0.0000,62,0,3,1,0,0,0,0,e2e/utils/support/benchmark.ts
1.1500,0.0000,0.0000,,1.1500,0.0000,21,1,3,1,0,0,0,0,apps/provisioning/pkg/connection/github/mutator.go
1.1500,0.0000,0.0000,,1.1500,0.0000,101,2,6,2,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/migrations.go
1.1500,0.0000,0.0000,,1.1500,0.0000,45,2,6,2,0,0,0,0,pkg/util/retryer/retryer.go
1.1500,0.0000,0.0000,,1.1500,0.0000,61,1,3,1,0,0,0,0,pkg/web/webtest/middleware.go
1.1500,0.0000,0.0000,,1.1500,0.0000,23,1,3,1,0,0,0,0,pkg/services/ssosettings/ssosettingsimpl/usage_stats.go
1.1479,0.0282,0.0282,,1.1812,0.0333,1847,30,73,46,0,1,0,0,pkg/storage/unified/testing/storage_backend.go
1.1463,0.0000,0.0000,,1.1463,0.0000,130,3,14,1,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v33.go
1.1450,0.0000,0.0000,,1.1450,0.0000,132,6,8,16,0,0,0,0,pkg/tsdb/grafana-testdata-datasource/sims/tank.go
1.1404,0.1798,0.1798,,1.3904,0.2500,88,4,10,11,0,1,0,0,pkg/services/anonymous/sortopts/sortopts.go
1.1400,0.1799,0.1799,,1.3900,0.2500,192,8,38,9,0,2,0,0,pkg/setting/setting_feature_toggles.go
1.1383,0.4416,0.4416,,2.0383,0.9000,318,10,36,89,0,9,0,0,pkg/setting/setting_unified_storage.go
1.1377,0.0000,0.0000,,1.1377,0.0000,120,7,15,11,0,0,0,0,pkg/services/ngalert/state/template/funcs.go
1.1354,0.0000,0.0000,,1.1354,0.0000,81,4,5,11,0,0,0,0,pkg/apiserver/registry/generic/storage.go
1.1353,0.1637,0.1637,,1.3575,0.2222,447,18,103,12,0,4,0,0,apps/dashvalidator/pkg/validator/dashboard.go
1.1349,0.3058,0.3058,,1.6349,0.5000,58,2,11,4,0,1,0,0,pkg/cmd/grafana-cli/commands/upgrade_all_command.go
1.1342,0.4686,0.4686,,2.1342,1.0000,134,3,25,13,0,3,0,0,pkg/components/imguploader/imguploader.go
1.1335,0.0000,0.0000,,1.1335,0.0000,95,4,16,2,0,0,0,0,pkg/services/pluginsintegration/advisor/advisor.go
1.1311,0.0181,0.0181,,1.1520,0.0208,651,48,106,76,0,1,0,0,pkg/util/xorm/engine.go
1.1279,0.2281,0.2281,,1.4613,0.3333,169,3,13,5,0,1,0,0,pkg/services/supportbundles/supportbundlesimpl/collectors.go
1.1269,0.0000,0.0000,,1.1269,0.0000,104,6,11,11,0,0,0,0,pkg/tsdb/grafana-pyroscope-datasource/annotation/annotation.go
1.1239,0.4002,0.4002,,1.8739,0.7500,163,4,20,14,1,3,0,0,pkg/middleware/recovery.go
1.1229,0.0000,0.0000,,1.1229,0.0000,45,1,6,0,0,0,0,0,apps/example/pkg/app/authorizer.go
1.1229,0.0000,0.0000,,1.1229,0.0000,105,2,12,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v39.go
1.1229,0.0000,0.0000,,1.1229,0.0000,57,2,12,0,0,0,0,0,pkg/registry/apis/dashboard/dashboard_storage.go
1.1229,0.0000,0.0000,,1.1229,0.0000,210,1,6,0,0,0,0,0,pkg/services/sqlstore/migrations/cloud_migrations.go
1.1226,0.0000,0.0000,,1.1226,0.0000,41,3,7,4,0,0,0,0,pkg/services/live/pipeline/subscribe_multiple.go
1.1224,0.2290,0.2290,,1.4557,0.3333,164,9,29,22,0,0,0,3,pkg/services/libraryelements/writers.go
1.1176,0.3736,0.3736,,1.7842,0.6667,123,3,25,5,0,2,0,0,pkg/tsdb/azuremonitor/azmoncredentials/builder.go
1.1175,0.0000,0.0000,,1.1175,0.0000,131,6,13,5,3,0,0,0,pkg/util/xorm/sequence.go
1.1136,0.2304,0.2304,,1.4469,0.3333,68,3,4,17,0,1,0,0,pkg/setting/setting_smtp.go
1.1097,0.3509,0.3509,,1.7097,0.6000,178,5,32,10,0,3,0,0,pkg/plugins/codegen/pfs/pfs.go
1.1097,0.0000,0.0000,,1.1097,0.0000,291,4,3,15,0,0,0,0,pkg/services/cloudmigration/model.go
1.1095,0.0000,0.0000,,1.1095,0.0000,43,0,0,8,0,0,0,0,pkg/tsdb/loki/types.go
1.1077,0.5462,0.5462,,2.4411,1.3333,138,3,38,16,0,4,0,0,pkg/registry/apis/dashboard/mutate.go
1.1072,0.0912,0.0912,,1.2183,0.1111,129,9,25,13,0,1,0,0,apps/advisor/pkg/app/checks/datasourcecheck/prom_dep_auth_check_step.go
1.1062,0.0000,0.0000,,1.1062,0.0000,105,5,29,0,0,0,0,0,pkg/services/ngalert/store/models.go
1.1043,0.0000,0.0000,,1.1043,0.0000,250,10,24,12,0,0,0,0,pkg/util/ring/adaptive_chan.go
1.1041,0.2796,0.2796,,1.5326,0.4286,121,7,18,27,0,3,0,0,pkg/services/live/pipeline/json_to_frame.go
1.1020,0.0000,0.0000,,1.1020,0.0000,147,4,23,0,0,0,0,0,apps/dashboard/pkg/migration/schemaversion/v20.go
1.1000,0.0000,0.0000,,1.1000,0.0000,51,4,4,12,0,0,0,0,pkg/tsdb/cloudwatch/models/query_row_response.go
1.1000,0.0000,0.0000,,1.1000,0.0000,65,0,1,3,0,0,0,0,pkg/services/cloudmigration/gmsclient/dtos.go
1.0998,0.0000,0.0000,,1.0998,0.0000,105,3,8,3,0,0,0,0,pkg/registry/apis/collections/legacy/migrator.go
1.0983,0.0000,0.0000,,1.0983,0.0000,245,19,29,39,0,0,0,0,pkg/util/xorm/tag.go
1.0953,0.3429,0.3429,,1.6667,0.5714,493,21,100,56,0,12,0,0,pkg/tsdb/cloudwatch/log_actions.go
1.0939,0.1546,0.1546,,1.2939,0.2000,278,5,13,10,0,0,0,1,pkg/services/folder/model.go
1.0892,0.1430,0.1430,,1.2710,0.1818,404,11,57,6,0,2,0,0,pkg/registry/apis/provisioning/jobs/sync/folder_metadata_incremental_diff.go
1.0881,0.3799,0.3799,,1.7547,0.6667,80,3,21,6,0,2,0,0,apps/provisioning/pkg/safepath/trie.go
1.0878,0.0000,0.0000,,1.0878,0.0000,121,11,27,12,0,0,0,0,pkg/util/cmputil/reporter.go
1.0852,0.2906,0.2906,,1.5296,0.4444,239,9,28,28,0,4,0,0,pkg/services/anonymous/anonimpl/anonstore/database.go
