score,loc,avg_cc,cc_ratio,cohesion,concerns,imports,path
0.7314,327,1.62,1.62,1.0000,1,1,EFCore.Cosmos/Extensions/CosmosPropertyBuilderExtensions.cs
0.7310,227,3.00,3.00,1.0000,1,0,EFCore.Relational/Query/SqlExpressions/ValuesExpression.cs
0.7290,529,1.00,1.00,1.0000,1,1,EFCore/Metadata/IConventionTypeBase.cs
0.7280,528,1.00,1.00,1.0000,1,1,EFCore.Relational/Diagnostics/IDbTransactionInterceptor.cs
0.7280,152,1.50,1.50,1.0000,1,3,EFCore.Relational/Metadata/RuntimeDbFunctionParameter.cs
0.7270,77,1.00,1.00,1.0000,1,4,EFCore.InMemory/Metadata/Conventions/InMemoryConventionSetBuilder.cs
0.7260,52,13.00,13.00,1.0000,1,0,EFCore.Cosmos/Query/Internal/Translators/CosmosEqualsTranslator.cs
0.7240,674,1.00,1.00,1.0000,1,0,EFCore.Relational/Diagnostics/RelationalLoggingDefinitions.cs
0.7220,62,6.00,6.00,1.0000,1,2,EFCore.SqlServer/Query/Internal/Translators/SqlServerFullTextSearchFunctionsTranslator.cs
0.7200,185,2.00,2.00,1.0000,1,2,EFCore.SqlServer/Design/Internal/SqlServerCSharpRuntimeAnnotationCodeGenerator.cs
0.7183,97,2.25,2.25,1.0000,1,3,EFCore.SqlServer/Storage/Internal/SqlServerDecimalTypeMapping.cs
0.7172,115,1.89,1.89,1.0000,1,3,Shared/Check.cs
0.7166,166,1.11,1.11,0.4715,2,2,EFCore.Relational/Metadata/Builders/TableBuilder.cs
0.7137,95,2.25,2.25,1.0000,1,3,EFCore.Relational/Query/RelationalQueryTranslationPostprocessor.cs
0.7103,139,4.75,4.75,1.0000,1,0,EFCore.Relational/Metadata/Conventions/RelationalKeyDiscoveryConvention.cs
0.7100,170,3.00,3.00,1.0000,1,1,EFCore.Relational/Migrations/Internal/MigrationsAssembly.cs
0.7100,150,3.40,3.40,1.0000,1,1,EFCore.Cosmos/Storage/Internal/CosmosTransactionalBatchWrapper.cs
0.7097,139,3.67,3.67,1.0000,1,1,EFCore.Design/Design/FluentApiCodeFragment.cs
0.7072,148,1.40,1.40,1.0000,1,3,EFCore.Relational/Update/Internal/SimpleRowKeyValueFactory.cs
0.7070,153,2.33,2.33,1.0000,1,2,EFCore/Metadata/Conventions/PropertyAttributeConventionBase.cs
0.7066,192,1.86,1.86,1.0000,1,2,EFCore/ChangeTracking/ComplexPropertyEntry.cs
0.7060,56,1.00,1.00,1.0000,1,4,EFCore.Sqlite.Core/Storage/Json/Internal/SqliteJsonDateTimeOffsetReaderWriter.cs
0.7050,71,5.00,5.00,1.0000,1,2,EFCore.SqlServer.NTS/Query/Internal/SqlServerPointMemberTranslator.cs
0.7040,112,4.50,4.50,1.0000,1,1,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteDateTimeMethodTranslator.cs
0.7040,59,6.00,6.00,1.0000,1,2,EFCore.SqlServer.NTS/Query/Internal/SqlServerGeometryCollectionMethodTranslator.cs
0.7040,51,4.00,4.00,1.0000,1,3,ef/Commands/DatabaseUpdateCommand.cs
0.7039,366,1.10,1.10,0.5947,4,0,EFCore.SqlServer/Extensions/SqlServerTableBuilderExtensions.cs
0.7022,186,2.70,2.70,1.0000,1,1,EFCore.Relational/Query/SqlExpressions/UpdateExpression.cs
0.7004,167,1.20,1.20,1.0000,1,3,EFCore.Relational/Update/Internal/RowForeignKeyValueFactory.cs
0.6980,48,1.00,1.00,1.0000,1,4,EFCore.Cosmos/Storage/Internal/SessionTokenStorageFactory.cs
0.6970,347,1.00,1.00,1.0000,1,2,EFCore/Design/ICSharpHelper.cs
0.6962,180,1.92,1.92,1.0000,1,2,EFCore.Relational/Query/EnumerableExpression.cs
0.6957,334,1.93,1.93,1.0000,1,0,EFCore.Relational/Diagnostics/Internal/DbTransactionInterceptorAggregator.cs
0.6957,149,4.33,4.33,1.0000,1,0,EFCore.Relational/Query/SqlExpressions/SqlBinaryExpression.cs
0.6929,300,1.14,1.14,1.0000,1,2,EFCore.Proxies/ProxiesExtensions.cs
0.6907,92,5.33,5.33,1.0000,1,1,EFCore.Relational/Metadata/Conventions/EntitySplittingConvention.cs
0.6901,169,2.90,2.90,1.0000,1,1,EFCore.Sqlite.Core/Query/Internal/SqlExpressions/JsonEachExpression.cs
0.6870,37,1.00,1.00,1.0000,1,4,EFCore.SqlServer.NTS/Extensions/SqlServerNetTopologySuiteServiceCollectionExtensions.cs
0.6864,227,2.14,2.14,1.0000,1,1,EFCore.Cosmos/Extensions/CosmosPropertyExtensions.cs
0.6863,166,3.83,3.83,1.0000,1,0,EFCore/ChangeTracking/Internal/EntityGraphAttacher.cs
0.6860,81,6.00,6.00,1.0000,1,1,EFCore/Metadata/RuntimeTypeMappingConfiguration.cs
0.6850,35,1.00,1.00,1.0000,1,4,EFCore.Sqlite.NTS/Extensions/SqliteNetTopologySuiteServiceCollectionExtensions.cs
0.6836,166,1.11,1.11,0.6034,2,2,EFCore.Relational/Metadata/Builders/OwnedNavigationTableBuilder.cs
0.6833,100,3.33,3.33,1.0000,1,2,EFCore.SqlServer/Query/Internal/SqlServerTypeMappingPostprocessor.cs
0.6819,82,2.67,2.67,0.7472,2,2,EFCore.Sqlite.Core/Design/Internal/SqliteAnnotationCodeGenerator.cs
0.6815,132,1.38,1.38,1.0000,1,3,EFCore.Cosmos/Extensions/CosmosDatabaseFacadeExtensions.cs
0.6810,31,1.00,1.00,1.0000,1,4,EFCore.SqlServer.NTS/Storage/Json/SqlServerJsonGeometryWktReaderWriter.cs
0.6810,31,1.00,1.00,1.0000,1,4,EFCore.Sqlite.NTS/Storage/Json/SqliteJsonGeometryWktReaderWriter.cs
0.6800,30,1.00,1.00,1.0000,1,4,EFCore.Abstractions/ObservableCollectionExtensions.cs
0.6780,164,1.10,1.10,0.6095,2,2,EFCore/Metadata/Builders/TypeMappingConfigurationBuilder.cs
0.6778,141,1.00,1.00,0.4530,2,2,EFCore.Relational/Metadata/Builders/SplitTableBuilder.cs
0.6753,244,1.33,1.33,1.0000,1,2,EFCore/Metadata/RuntimeForeignKey.cs
0.6748,119,5.25,5.25,1.0000,1,0,EFCore.SqlServer/Metadata/Conventions/SqlServerOnDeleteConvention.cs
0.6747,131,1.33,1.33,1.0000,1,3,EFCore.SqlServer/Storage/Internal/SqlServerStructuralJsonTypeMapping.cs
0.6725,175,2.70,2.70,1.0000,1,1,EFCore.Sqlite.Core/Infrastructure/Internal/SqliteModelValidator.cs
0.6720,86,2.00,2.00,1.0000,1,3,EFCore.Design/Scaffolding/Internal/CompiledModelScaffolder.cs
0.6717,99,3.25,3.25,1.0000,1,2,ef/AnsiTextWriter.cs
0.6713,101,4.67,4.67,1.0000,1,1,EFCore/ChangeTracking/Internal/CurrentValueComparerFactory.cs
0.6711,141,1.00,1.00,0.4796,2,2,EFCore.Relational/Metadata/Builders/OwnedNavigationSplitTableBuilder.cs
0.6695,213,1.50,1.50,1.0000,1,2,EFCore.Relational/Metadata/RuntimeStoredProcedure.cs
0.6687,75,4.25,4.25,1.0000,1,2,Shared/ExpressionExtensions.cs
0.6680,106,3.00,3.00,1.0000,1,2,EFCore.Relational/Query/Internal/RelationalValueConverterCompensatingExpressionVisitor.cs
0.6680,106,3.00,3.00,1.0000,1,2,EFCore.Abstractions/IndexAttribute.cs
0.6680,147,1.14,1.14,1.0000,1,3,EFCore/Update/Internal/UpdateAdapter.cs
0.6670,167,1.00,1.00,1.0000,1,3,EFCore.InMemory/Storage/Internal/InMemoryTransactionManager.cs
0.6667,175,2.67,2.67,1.0000,1,1,EFCore.Relational/Query/SqlExpressions/CaseExpression.cs
0.6660,154,4.00,4.00,1.0000,1,0,EFCore.Relational/Scaffolding/Internal/ScaffoldingTypeMapper.cs
0.6575,123,2.50,2.50,1.0000,1,2,EFCore/Metadata/Conventions/ServicePropertyDiscoveryConvention.cs
0.6568,112,1.40,1.40,1.0000,1,3,EFCore.Cosmos/Storage/Internal/CosmosTypeMapping.cs
0.6560,76,6.00,6.00,1.0000,1,1,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteByteArrayMethodTranslator.cs
0.6541,187,2.43,2.43,1.0000,1,1,EFCore/Infrastructure/Internal/InternalServiceCollectionMap.cs
0.6525,126,1.00,1.00,0.4940,2,2,EFCore/ChangeTracking/MemberEntry.cs
0.6523,135,1.00,1.00,0.5306,2,2,EFCore.Relational/Metadata/Builders/DbFunctionBuilderBase.cs
0.6500,120,2.50,2.50,1.0000,1,2,EFCore.Relational/Update/Internal/CompositeRowForeignKeyValueFactory.cs
0.6480,74,2.00,2.00,1.0000,1,3,EFCore.Relational/Storage/DoubleTypeMapping.cs
0.6478,133,1.00,1.00,0.5408,2,2,EFCore/Metadata/Builders/RelationshipBuilderBase.cs
0.6472,137,1.00,1.00,0.5591,2,2,EFCore.Relational/Metadata/Builders/SequenceBuilder.cs
0.6460,446,1.00,1.00,1.0000,1,1,EFCore/Metadata/IConventionProperty.cs
0.6460,446,1.00,1.00,1.0000,1,1,EFCore/Metadata/IMutableTypeBase.cs
0.6450,119,5.00,5.00,1.0000,1,0,EFCore.Relational/Metadata/Internal/RelationalEntityTypeExtensions.cs
0.6440,36,4.00,4.00,1.0000,1,3,ef/Commands/DatabaseDropCommand.cs
0.6422,329,1.80,1.80,1.0000,1,0,EFCore.Relational/Metadata/Internal/RelationalPropertyOverrides.cs
0.6420,73,4.00,4.00,1.0000,1,2,EFCore.SqlServer.NTS/Query/Internal/SqlServerLineStringMemberTranslator.cs
0.6417,124,1.14,1.14,1.0000,1,3,EFCore/Query/ShapedQueryExpression.cs
0.6410,147,3.00,3.00,1.0000,1,1,EFCore.SqlServer/Extensions/SqlServerKeyExtensions.cs
0.6410,294,1.50,1.50,1.0000,1,1,EFCore.Cosmos/Extensions/CosmosModelBuilderExtensions.cs
0.6400,590,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/PropertyBuilder`.cs
0.6373,158,1.82,1.82,1.0000,1,2,EFCore.InMemory/Query/Internal/InMemoryQueryExpression.Helper.cs
0.6330,133,1.00,1.00,1.0000,1,3,EFCore/Metadata/RuntimeComplexProperty.cs
0.6327,106,2.67,2.67,1.0000,1,2,EFCore.SqlServer/Query/Internal/SqlExpressions/SqlServerJsonObjectExpression.cs
0.6300,56,5.00,5.00,1.0000,1,2,EFCore.Design/Design/Internal/OperationReporterExtensions.cs
0.6300,65,2.00,2.00,1.0000,1,3,EFCore/Metadata/Conventions/MaxLengthAttributeConvention.cs
0.6271,99,1.00,1.00,0.4874,2,2,EFCore.Relational/Metadata/Builders/SplitViewBuilder.cs
0.6240,246,2.33,2.33,1.0000,1,0,EFCore/Infrastructure/Uniquifier.cs
0.6240,124,1.00,1.00,1.0000,1,3,EFCore/Metadata/RuntimeKey.cs
0.6238,163,2.60,2.60,1.0000,1,1,Shared/OrderedDictionary.ValueCollection.cs
0.6220,422,1.00,1.00,1.0000,1,1,EFCore/Metadata/IReadOnlyTypeBase.cs
0.6220,122,1.00,1.00,1.0000,1,3,EFCore.Relational/Metadata/IReadOnlyDbFunction.cs
0.6208,153,2.75,2.75,1.0000,1,1,EFCore/Internal/DbContextPool.cs
0.6201,119,2.00,2.00,0.4715,2,1,EFCore.Analyzers/Properties/AnalyzerStrings.Designer.cs
0.6200,165,2.55,2.55,1.0000,1,1,EFCore.Cosmos/Metadata/Conventions/CosmosDiscriminatorConvention.cs
0.6200,99,1.00,1.00,0.5161,2,2,EFCore.Relational/Metadata/Builders/OwnedNavigationSplitViewBuilder.cs
0.6180,142,4.00,4.00,1.0000,1,0,EFCore/ValueGeneration/ValueGeneratorSelector.cs
0.6178,153,1.75,1.75,1.0000,1,2,EFCore/Metadata/Internal/ClrPropertyGetterFactory.cs
0.6165,82,3.25,3.25,1.0000,1,2,EFCore/ChangeTracking/Internal/InternalEntryBase.OriginalValues.cs
0.6160,283,2.00,2.00,1.0000,1,0,EFCore/Query/QueryCompilationContext.cs
0.6160,566,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/ComplexTypePropertyBuilder`.cs
0.6156,143,1.86,1.86,1.0000,1,2,EFCore/DbContextOptions.cs
0.6150,565,1.00,1.00,1.0000,1,0,EFCore.Relational/Diagnostics/IRelationalCommandDiagnosticsLogger.cs
0.6150,565,1.00,1.00,1.0000,1,0,EFCore/Query/Internal/CompiledAsyncTaskQuery.cs
0.6150,565,1.00,1.00,1.0000,1,0,EFCore/Query/Internal/CallForwardingExpressionVisitor.cs
0.6143,158,3.57,3.57,1.0000,1,0,EFCore/Metadata/Conventions/IndexAttributeConvention.cs
0.6141,100,1.00,1.00,0.5435,2,2,EFCore.Relational/Metadata/Builders/StoredProcedureResultColumnBuilder.cs
0.6100,52,5.00,5.00,1.0000,1,2,EFCore.Sqlite.NTS/Query/Internal/SqliteGeometryCollectionMethodTranslator.cs
0.6088,298,1.88,1.88,1.0000,1,0,EFCore.Relational/Metadata/Internal/EntityTypeMappingFragment.cs
0.6087,97,2.67,2.67,1.0000,1,2,EFCore/ChangeTracking/Internal/OriginalPropertyValues.cs
0.6084,96,1.00,1.00,0.5505,2,2,EFCore.Relational/Metadata/Builders/ViewColumnBuilder.cs
0.6081,96,1.00,1.00,0.5515,2,2,EFCore.Relational/Metadata/Builders/ColumnBuilder.cs
0.6080,129,2.00,2.00,1.0000,1,2,EFCore.Relational/Query/RelationalSplitCollectionShaperExpression.cs
0.6080,102,4.00,4.00,1.0000,1,1,EFCore/Storage/ValueConversion/Internal/StringNumberConverter.cs
0.6070,407,1.00,1.00,1.0000,1,1,EFCore/ChangeTracking/Internal/IInternalEntry.cs
0.6050,105,1.00,1.00,1.0000,1,3,EFCore.Relational/Query/Internal/RelationalJsonUtilities.cs
0.6038,84,1.00,1.00,0.5207,2,2,EFCore/Metadata/Builders/KeyBuilder.cs
0.6033,110,3.67,3.67,1.0000,1,1,EFCore/Infrastructure/ModelRuntimeInitializer.cs
0.6025,94,1.00,1.00,0.5659,2,2,EFCore.Relational/Metadata/Builders/CheckConstraintBuilder.cs
0.6025,115,3.50,3.50,1.0000,1,1,EFCore/ChangeTracking/Internal/KeyValueFactoryFactory.cs
0.6018,231,1.00,1.00,0.5167,2,1,EFCore.Relational/Infrastructure/RelationalDbContextOptionsBuilder.cs
0.6013,80,1.00,1.00,0.5147,2,2,EFCore/Metadata/Builders/TriggerBuilder.cs
0.6002,143,1.75,1.75,1.0000,1,2,EFCore/Metadata/DependencyInjectionMethodParameterBinding.cs
0.6000,100,1.00,1.00,1.0000,1,3,EFCore.Relational/Metadata/Internal/UniqueConstraint.cs
0.5980,124,2.00,2.00,1.0000,1,2,EFCore.Sqlite.Core/Query/Internal/SqliteSqlNullabilityProcessor.cs
0.5977,88,1.00,1.00,0.5612,2,2,EFCore.Relational/Metadata/Builders/DbFunctionParameterBuilder.cs
0.5975,110,2.25,2.25,1.0000,1,2,EFCore.SqlServer/Storage/Internal/SqlServerDateTimeOffsetTypeMapping.cs
0.5960,78,7.00,7.00,1.0000,1,0,EFCore.Cosmos/Storage/Internal/RequestOptionsHelper.cs
0.5950,98,2.50,2.50,1.0000,1,2,EFCore.Design/Design/Internal/AppServiceProviderFactory.cs
0.5950,79,5.00,5.00,1.0000,1,1,EFCore.Relational/Query/Internal/Translators/StringMethodTranslator.cs
0.5945,63,1.50,1.50,1.0000,1,3,EFCore.Abstractions/Properties/AbstractionsStrings.Designer.cs
0.5940,544,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/IConventionPropertyBuilder.cs
0.5940,61,4.00,4.00,1.0000,1,2,EFCore.SqlServer/Query/Internal/Translators/SqlServerDateDiffFunctionsTranslator.cs
0.5938,210,1.88,1.88,1.0000,1,1,EFCore/ChangeTracking/NavigationEntry.cs
0.5930,131,3.00,3.00,1.0000,1,1,EFCore.Relational/Metadata/Internal/InternalStoredProcedureParameterBuilder.cs
0.5930,243,1.00,1.00,1.0000,1,2,EFCore.Cosmos/Extensions/CosmosDbContextOptionsExtensions.cs
0.5922,82,1.12,1.12,1.0000,1,3,EFCore.Proxies/Properties/ProxiesStrings.Designer.cs
0.5900,80,3.00,3.00,1.0000,1,2,EFCore.SqlServer.NTS/Query/Internal/SqlServerPolygonMethodTranslator.cs
0.5894,169,1.42,1.42,1.0000,1,2,EFCore.Relational/Query/Internal/TpcTablesExpression.cs
0.5883,78,1.00,1.00,0.5587,2,2,EFCore.InMemory/Infrastructure/InMemoryDbContextOptionsBuilder.cs
0.5880,68,3.50,3.50,1.0000,1,2,EFCore.Proxies/Proxies/Internal/LazyLoadingInterceptor.cs
0.5880,88,1.00,1.00,1.0000,1,3,EFCore.SqlServer/ValueGeneration/Internal/SqlServerSequenceHiLoValueGenerator.cs
0.5867,65,1.33,1.33,1.0000,1,3,EFCore.SqlServer.NTS/Infrastructure/Internal/SqlServerNetTopologySuiteOptionsExtension.cs
0.5867,65,1.33,1.33,1.0000,1,3,EFCore.Sqlite.NTS/Infrastructure/Internal/SqliteNetTopologySuiteOptionsExtension.cs
0.5857,110,2.14,2.14,1.0000,1,2,EFCore/Metadata/Conventions/PropertyDiscoveryConvention.cs
0.5850,77,5.00,5.00,1.0000,1,1,EFCore.SqlServer/Storage/Internal/SqlServerExecutionStrategy.cs
0.5835,118,3.25,3.25,1.0000,1,1,EFCore/Storage/ValueBuffer.cs
0.5815,109,3.50,3.50,1.0000,1,1,EFCore.Design/Design/Internal/OperationLogger.cs
0.5807,173,1.33,1.33,1.0000,1,2,EFCore.InMemory/Infrastructure/Internal/InMemoryOptionsExtension.cs
0.5800,265,2.00,2.00,1.0000,1,0,EFCore.Relational/Diagnostics/Internal/DbCommandInterceptorAggregator.cs
0.5800,76,5.00,5.00,1.0000,1,1,EFCore.Relational/Update/Internal/RowForeignKeyValueFactoryFactory.cs
0.5800,80,1.00,1.00,1.0000,1,3,EFCore.Cosmos/Metadata/Conventions/Internal/CosmosConventionSetBuilder.cs
0.5775,91,2.50,2.50,1.0000,1,2,EFCore.Relational/Query/RelationalMethodCallTranslatorProvider.cs
0.5761,491,1.07,1.07,1.0000,1,0,EFCore.Relational/Extensions/RelationalComplexTypePrimitiveCollectionBuilderExtensions.cs
0.5750,75,1.00,1.00,1.0000,1,3,EFCore.Relational/Metadata/Internal/Column.cs
0.5750,150,2.50,2.50,1.0000,1,1,EFCore.Cosmos/Query/Internal/Expressions/ObjectBinaryExpression.cs
0.5710,71,1.00,1.00,1.0000,1,3,EFCore.SqlServer.HierarchyId/Storage/Internal/SqlServerSqlHierarchyIdTypeMapping.cs
0.5707,64,1.00,1.00,0.5732,2,2,EFCore/Metadata/Builders/ComplexPropertiesConfigurationBuilder.cs
0.5700,35,2.00,2.00,1.0000,1,3,ef/Commands/MigrationsRemoveCommand.cs
0.5700,49,1.43,1.43,1.0000,1,3,Microsoft.Data.Sqlite.Core/SqliteParameterBinder.cs
0.5672,56,1.20,1.20,1.0000,1,3,EFCore.Tasks/Properties/Resources.Designer.cs
0.5660,33,2.00,2.00,1.0000,1,3,EFCore.SqlServer.HierarchyId/Properties/SqlServerHierarchyIdStrings.Designer.cs
0.5660,33,2.00,2.00,1.0000,1,3,EFCore.SqlServer.NTS/Properties/SqlServerNTSStrings.Designer.cs
0.5650,39,1.67,1.67,1.0000,1,3,ef/Commands/MigrationsAddCommand.cs
0.5640,91,4.00,4.00,1.0000,1,1,Shared/StringBuilderExtensions.cs
0.5640,64,1.00,1.00,1.0000,1,3,EFCore.Relational/Storage/FloatTypeMapping.cs
0.5608,111,3.25,3.25,1.0000,1,1,EFCore/Diagnostics/Internal/FormattingDbContextLogger.cs
0.5600,40,1.50,1.50,1.0000,1,3,EFCore.Sqlite.NTS/Properties/SqliteNTSStrings.Designer.cs
0.5600,70,3.00,3.00,1.0000,1,2,EFCore.Sqlite.Core/Metadata/Internal/SqliteAnnotationProvider.cs
0.5600,120,3.00,3.00,1.0000,1,1,EFCore/Metadata/Conventions/TypeAttributeConventionBase.cs
0.5580,112,1.86,1.86,1.0000,1,2,EFCore.SqlServer/Storage/Internal/SqlServerDoubleTypeMapping.cs
0.5575,83,2.50,2.50,1.0000,1,2,EFCore.Sqlite.Core/Metadata/Conventions/SqliteValueGenerationConvention.cs
0.5570,69,3.00,3.00,1.0000,1,2,EFCore.Sqlite.NTS/Query/Internal/SqliteLineStringMemberTranslator.cs
0.5557,472,1.07,1.07,1.0000,1,0,EFCore.Relational/Extensions/RelationalComplexTypePropertyBuilderExtensions.cs
0.5547,41,1.33,1.33,1.0000,1,3,ef/Commands/DbContextInfoCommand.cs
0.5546,471,1.07,1.07,1.0000,1,0,EFCore.Relational/Extensions/RelationalPrimitiveCollectionBuilderExtensions.cs
0.5533,265,1.33,1.33,1.0000,1,1,EFCore.Relational/Update/UpdateAndSelectSqlGenerator.cs
0.5510,67,3.00,3.00,1.0000,1,2,EFCore/Query/Internal/CompiledQueryCache.cs
0.5500,70,5.00,5.00,1.0000,1,1,EFCore.SqlServer/Query/Internal/Translators/SqlServerStatisticsAggregateMethodTranslator.cs
0.5500,50,1.00,1.00,1.0000,1,3,EFCore.InMemory/Storage/Internal/InMemoryTableFactory.cs
0.5500,50,1.00,1.00,1.0000,1,3,EFCore.Sqlite.Core/Storage/Json/Internal/SqliteJsonDateTimeReaderWriter.cs
0.5500,50,1.00,1.00,1.0000,1,3,EFCore.Sqlite.Core/Storage/Json/Internal/SqliteJsonDecimalReaderWriter.cs
0.5480,58,6.00,6.00,1.0000,1,1,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteHexMethodTranslator.cs
0.5450,39,5.00,5.00,1.0000,1,2,EFCore/Infrastructure/Internal/DbSetFinder.cs
0.5444,287,1.20,1.20,1.0000,1,1,EFCore.Relational/Metadata/Internal/DbFunctionParameter.cs
0.5413,134,3.67,3.67,1.0000,1,0,EFCore/Metadata/Conventions/DiscriminatorConvention.cs
0.5407,159,2.14,2.14,1.0000,1,1,EFCore.Cosmos/Query/Internal/Expressions/ObjectArrayAccessExpression.cs
0.5390,54,3.50,3.50,1.0000,1,2,ef/Commands/DatabaseUpdateCommand.Configure.cs
0.5381,161,2.10,2.10,1.0000,1,1,EFCore/Metadata/Conventions/ManyToManyJoinEntityTypeConvention.cs
0.5380,169,2.00,2.00,1.0000,1,1,EFCore.Design/Design/Internal/DesignTimeServicesBuilder.cs
0.5370,37,1.00,1.00,1.0000,1,3,EFCore/Internal/EntityFinderSource.cs
0.5360,62,3.00,3.00,1.0000,1,2,EFCore.SqlServer.NTS/Query/Internal/SqlServerLineStringMethodTranslator.cs
0.5360,140,2.40,2.40,1.0000,1,1,EFCore/ValueGeneration/HiLoValueGeneratorState.cs
0.5350,35,1.00,1.00,1.0000,1,3,EFCore.SqlServer/Design/Internal/SqlServerDesignTimeServices.cs
0.5345,102,4.75,4.75,1.0000,1,0,EFCore.Relational/Metadata/Internal/StoredProcedureComparer.cs
0.5340,334,1.00,1.00,1.0000,1,1,EFCore.Relational/Storage/RelationalExecutionStrategyExtensions.cs
0.5322,151,2.20,2.20,1.0000,1,1,Shared/OrderedDictionary.KeyCollection.cs
0.5310,481,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/ComplexCollectionTypePropertyBuilder`.cs
0.5290,29,1.00,1.00,1.0000,1,3,EFCore.SqlServer.HierarchyId/Storage/Json/SqlServerJsonSqlHierarchyIdReaderWriter.cs
0.5280,28,1.00,1.00,1.0000,1,3,EFCore.SqlServer.NTS/Storage/ValueConversion/Internal/GeometryValueConverter.cs
0.5276,182,1.80,1.80,1.0000,1,1,EFCore/Infrastructure/ConventionAnnotatable.cs
0.5269,199,1.64,1.64,1.0000,1,1,EFCore.Sqlite.Core/Migrations/Internal/SqliteHistoryRepository.cs
0.5260,26,1.00,1.00,1.0000,1,3,EFCore.SqlServer.NTS/Design/Internal/SqlServerNetTopologySuiteDesignTimeServices.cs
0.5260,44,4.00,4.00,1.0000,1,2,EFCore.SqlServer.NTS/Storage/Internal/SqlServerNetTopologySuiteTypeMappingSourcePlugin.cs
0.5260,26,1.00,1.00,1.0000,1,3,EFCore.Sqlite.NTS/Design/Internal/SqliteNetTopologySuiteDesignTimeServices.cs
0.5250,25,1.00,1.00,1.0000,1,3,EFCore.SqlServer.HierarchyId/Extensions/SqlServerHierarchyIdServiceCollectionExtensions.cs
0.5230,23,1.00,1.00,1.0000,1,3,Microsoft.Data.Sqlite.Core/SqliteParameterReader.cs
0.5190,319,1.00,1.00,1.0000,1,1,EFCore/Metadata/Builders/ReferenceReferenceBuilder`.cs
0.5180,112,1.50,1.50,1.0000,1,2,EFCore/Infrastructure/ModelSource.cs
0.5150,55,3.00,3.00,1.0000,1,2,EFCore.Sqlite.NTS/Query/Internal/SqliteMultiLineStringMemberTranslator.cs
0.5150,165,1.00,1.00,1.0000,1,2,EFCore/Metadata/IReadOnlyNavigation.cs
0.5130,463,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/IConventionTypeBaseBuilder.cs
0.5125,65,2.50,2.50,1.0000,1,2,EFCore/Metadata/Conventions/NotMappedMemberAttributeConvention.cs
0.5111,175,1.78,1.78,1.0000,1,1,EFCore/Diagnostics/WarningsConfiguration.cs
0.5108,128,3.60,3.60,1.0000,1,0,EFCore/Metadata/Internal/PropertiesSnapshot.cs
0.5095,121,1.12,1.12,0.5064,2,1,EFCore.SqlServer/Metadata/Builders/TemporalTableBuilder.cs
0.5085,131,3.50,3.50,1.0000,1,0,EFCore/Metadata/Internal/InternalPropertyBaseBuilder.cs
0.5080,220,1.40,1.40,1.0000,1,1,EFCore.Cosmos/Extensions/CosmosModelExtensions.cs
0.5064,121,1.12,1.12,0.5190,2,1,EFCore.SqlServer/Metadata/Builders/OwnedNavigationTemporalTableBuilder.cs
0.5061,145,2.11,2.11,1.0000,1,1,EFCore/Metadata/Internal/QueryFilterCollection.cs
0.5060,156,1.00,1.00,1.0000,1,2,EFCore.Relational/Metadata/IRelationalModel.cs
0.5050,61,5.00,5.00,1.0000,1,1,EFCore.Relational/Storage/Internal/NamedConnectionStringResolverBase.cs
0.5040,454,1.00,1.00,1.0000,1,0,EFCore.Relational/Diagnostics/IDbCommandInterceptor.cs
0.5038,243,1.25,1.25,1.0000,1,1,EFCore/Metadata/Internal/ServiceProperty.cs
0.5022,119,3.80,3.80,1.0000,1,0,EFCore/Query/ReplacingExpressionVisitor.cs
0.5015,67,4.50,4.50,1.0000,1,1,EFCore.Relational/Metadata/Conventions/StoredProcedureConvention.cs
0.5000,150,2.00,2.00,1.0000,1,1,EFCore.Cosmos/Query/Internal/Expressions/ObjectAccessExpression.cs
0.4993,108,1.00,1.00,0.4347,2,1,EFCore.Relational/Migrations/Operations/Builders/ColumnsBuilder.cs
0.4960,146,1.00,1.00,1.0000,1,2,EFCore.Cosmos/Infrastructure/Internal/ICosmosSingletonOptions.cs
0.4940,144,1.00,1.00,1.0000,1,2,EFCore.Relational/Metadata/Internal/ForeignKeyConstraint.cs
0.4920,146,2.00,2.00,1.0000,1,1,EFCore/Diagnostics/Internal/DiagnosticsLogger.cs
0.4920,442,1.00,1.00,1.0000,1,0,EFCore/Metadata/Builders/IConventionForeignKeyBuilder.cs
0.4909,122,1.00,1.00,0.5243,2,1,EFCore/Metadata/Builders/NavigationBuilder`.cs
0.4900,35,4.00,4.00,1.0000,1,2,EFCore.Sqlite.Core/Query/Internal/Translators/SqliteRegexMethodTranslator.cs
0.4897,79,3.67,3.67,1.0000,1,1,EFCore.Cosmos/Storage/Internal/ByteArrayConverter.cs
0.4890,139,1.00,1.00,1.0000,1,2,EFCore/Infrastructure/EntityFrameworkMetricsData.cs
0.4890,139,1.00,1.00,1.0000,1,2,EFCore/Metadata/IReadOnlyElementType.cs
